,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,raga
58,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Samajavarada/Samajavarada.mp3.mp3-9,0.040566064,0.26032177,1507.2261061223437,1862.1505403200836,2888.294052496189,0.05678055926067073,-291.9028,122.112076,-11.384015,11.478667,-14.760815,7.0775957,-19.525703,-15.7367325,-11.637044,-5.147611,1.5636247,-2.413481,-12.988644,-4.3783693,-5.0759277,-4.1768684,-10.819396,-0.7094869,-2.4683425,-4.3608036,shuddha saveri
59,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-1,0.022537634,0.2321971,1455.7561026958765,1814.2529172641982,2801.94139037708,0.053596425720781736,-383.24326,110.82984,-21.65078,12.916406,-5.6624236,-0.98845404,-29.292809,-16.952005,-8.30212,-6.331466,-3.660554,-2.5360541,-13.330288,-4.04923,-4.5080566,-8.471465,-14.019324,-2.7959766,-0.99778783,-4.8145647,mohanam
60,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-2,0.018068446,0.2426217,1446.3808813774353,1802.9629618165302,2790.0414623343167,0.052302782749613,-388.88107,116.88788,-24.382341,20.986969,-2.0297458,1.8231722,-25.06591,-17.543474,-5.1962967,-8.972571,-7.5331774,-4.7214346,-8.696624,-3.677091,-6.580559,-6.4572415,-13.494641,-2.6947308,-3.9440446,-5.0227532,mohanam
61,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-3,0.019095851,0.2712435,1437.4109797768544,1766.158008312767,2746.858390123113,0.05510397518382353,-375.58133,124.36624,-24.648216,13.123026,-10.203014,2.5285985,-30.173264,-18.704363,-1.253099,-6.501947,-3.3382425,-0.827374,-12.573758,-2.9577157,-3.987018,-14.073712,-15.504526,0.06206803,-6.7894874,-3.5135894,mohanam
62,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-4,0.02487729,0.2410214,1663.2093309306208,1888.7979486552474,3365.07131854078,0.06469008501838236,-354.06027,96.090904,-29.334229,11.804736,-17.591011,1.0942886,-26.830338,-21.576916,-8.222902,-7.1138067,-6.619867,-4.1401305,-12.892676,-7.7073026,-4.53696,-8.957915,-15.834904,-0.68728733,-5.002719,-4.538538,mohanam
63,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-5,0.024827562,0.23484331,1757.8438882601463,1944.6705426916383,3509.970442355602,0.06730571546052631,-347.1312,91.64886,-31.41571,8.909844,-14.096039,-3.2615283,-29.031492,-18.91618,-6.7443023,-9.185848,-7.68185,-3.9071562,-14.076017,-6.1682916,-4.3501973,-8.380792,-10.285366,4.060178,-5.5798078,-4.5364127,mohanam
64,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-6,0.029559238,0.24637689,1825.376796735952,1988.9188808567174,3703.6109381046826,0.07144854755224458,-318.10434,91.2636,-32.728313,-1.3300097,-27.49029,-1.3798748,-30.90862,-18.897707,-10.547464,1.1051496,-6.556771,-6.580083,-16.73693,-7.88851,-7.8758736,-12.946193,-12.212419,2.7780178,-5.6311145,-2.6547246,mohanam
65,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-7,0.024011808,0.22014871,1965.7595672219243,1995.4313649578544,3944.6511472341813,0.07567263387674149,-352.10483,78.58625,-37.60449,7.34491,-24.489227,-2.0108578,-35.101482,-21.184002,-6.7603545,-7.4007936,-9.8641615,-2.4244924,-13.535717,-6.505641,-1.7410631,-8.013776,-11.64344,4.153624,-6.4264235,-2.8849428,mohanam
66,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-8,0.024709648,0.20281029,2429.9408026273873,2199.129761294994,4730.896392916748,0.10434215061435759,-361.44934,51.91085,-21.396338,13.269457,-35.151306,5.5191073,-35.54913,-20.495834,-3.7935727,-10.134521,-10.6126795,-3.8659532,-15.067221,-10.274996,0.46365833,-11.545374,-8.071345,6.980526,-6.1565104,1.31623,mohanam
67,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-9,0.028673597,0.21682563,2165.422101179961,2157.072278951796,4534.297581722862,0.07914540199303406,-336.6603,65.69239,-28.502125,-0.9865409,-38.338364,5.531026,-28.955301,-19.296204,-8.715661,-1.8617979,-10.828831,-7.4512053,-15.082908,-9.688091,-3.9548237,-7.6654367,-8.736714,4.088243,-3.81236,-3.931193,mohanam
68,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-10,0.027988313,0.25775546,2126.7938687304795,2127.3636975291442,4437.348167962703,0.08175687524187307,-310.09045,79.73479,-30.719723,-6.8219376,-40.931805,3.8735182,-33.653507,-17.247105,-6.2181525,-2.4699094,-12.534054,-4.7609186,-12.967393,-7.0407043,-3.192337,-11.589481,-7.6742015,5.041792,-6.1822824,-0.015840655,mohanam
69,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-11,0.03131256,0.21425065,2300.220851599134,2143.376038816568,4480.447907344475,0.09806025360390867,-335.63416,56.878593,-32.323456,1.4783181,-36.316677,1.0322309,-29.751596,-20.305077,-3.1521194,-4.8457503,-14.645112,-5.404338,-11.221955,-11.396366,-3.2771327,-8.990479,-10.398606,4.844077,-1.0828499,-0.39693964,mohanam
70,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-12,0.020702654,0.22645187,2083.218580659829,2110.2965873161943,4073.8753658330106,0.08149837340363777,-391.82794,67.473076,-18.72906,1.5486971,-20.856802,2.452597,-29.083624,-20.400072,-9.787882,-6.655139,-10.42458,-4.2040243,-7.5685067,-8.441496,-2.6563785,-6.9221773,-7.1290493,-0.55526745,-4.07979,1.3859402,mohanam
71,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-13,0.037002813,0.26159048,2209.846033021782,2157.3074046381093,4592.305564289861,0.0859375,-300.48575,68.63319,-35.76643,-12.468905,-44.02114,6.0138445,-34.917267,-19.404581,-3.2361674,-0.5195174,-13.845267,-5.905271,-16.491308,-7.710603,-3.9211524,-13.471525,-8.610047,4.1628814,-5.804173,4.405951,mohanam
72,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-14,0.024758516,0.22602588,2236.889547253548,2148.996688544713,4395.64008683243,0.09372014379353716,-368.95172,58.354095,-18.183397,2.389934,-29.676313,5.7783957,-27.899332,-19.837303,-5.982909,-6.485235,-16.264074,-3.6738591,-5.1897025,-9.401902,-2.3060567,-3.9185507,-7.8763475,0.97997576,-0.12749489,7.862878,mohanam
73,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-15,0.042731427,0.23530684,2320.691963807067,2204.9229736066095,4771.996144392173,0.0890346090121904,-306.11993,54.063526,-35.646244,-13.949147,-47.109806,5.650918,-29.595135,-20.806658,-3.497612,0.34023723,-12.26742,-7.9838943,-12.876433,-7.857417,-3.5533872,-9.330722,-12.684067,4.6684513,0.38649955,7.2266607,mohanam
74,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-16,0.035735566,0.24042957,2261.2040578640986,2180.7901033191747,4628.055348115809,0.08701534684597523,-308.38974,63.184814,-34.76416,-8.64004,-41.896347,3.8584015,-30.219515,-18.220734,-5.495335,0.008212819,-14.723039,-7.2385488,-14.396518,-8.773117,-3.4001465,-9.818531,-8.770896,4.150454,-0.3253119,2.8787286,mohanam
75,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-17,0.03732327,0.21339132,1944.9993841212936,2090.0581213571795,4053.400489641786,0.06912203100812693,-327.80066,73.72253,-26.674036,1.9533616,-27.79075,2.7040792,-26.914017,-19.08431,-10.803625,-1.6415198,-10.210338,-7.396776,-16.03357,-9.893455,-2.9486165,-12.073265,-12.138345,-0.6820582,-5.0137906,-4.994456,mohanam
76,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-18,0.03039904,0.2517969,1840.8468270767978,2012.4016924046136,3802.5186733564724,0.06794289981617647,-310.14883,92.61932,-30.00453,3.5363793,-26.124287,2.7242167,-34.627457,-16.8035,-7.7616425,-5.7806973,-11.063025,-7.2889695,-15.912487,-6.4415183,-4.691218,-12.674294,-11.098478,2.249044,-7.482874,-3.8740318,mohanam
77,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-19,0.026774604,0.23128726,1548.2754378306663,1892.91553110224,3156.0975821763736,0.05126272857004644,-350.66568,103.46749,-24.613447,23.206802,-4.683241,3.4494998,-26.282484,-14.921407,-9.031675,-9.51858,-11.009247,-8.153804,-15.342123,-3.389799,-8.197051,-9.445163,-7.9880953,-4.3782954,-5.2032127,-6.8110623,mohanam
78,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-20,0.013892094,0.2379509,1377.3992165786742,1745.631028531623,2576.7510854053794,0.0499494334123452,-442.9384,122.54165,-18.1104,17.246557,-1.6511295,4.9749928,-13.815884,-17.337515,-8.238656,-4.5470724,-5.417574,-6.821374,-8.3144,-4.955675,-5.436212,-1.1205584,-8.758034,-3.4688287,-1.4412197,-1.7080473,mohanam
79,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-21,0.009110687,0.21013522,1303.5814387769083,1594.7260743525237,2313.011013538845,0.04998835985874613,-485.08823,123.99971,-27.422623,11.12165,-4.007629,-6.0738735,-8.132847,-23.302958,-10.949943,-7.3066654,-19.678518,-14.608817,-5.3488507,-6.2375383,-6.2819824,4.5711956,-0.6900955,0.9126949,0.73211074,1.1497004,mohanam
80,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-22,0.0074107293,0.20896117,1453.6399371382495,1687.8777923237978,2668.3505315160605,0.059004934210526314,-486.3759,115.39967,-31.739895,9.920723,-7.64604,-4.316945,-9.777732,-21.49271,-10.493559,-7.680088,-18.730694,-13.983132,-4.676505,-4.7352934,-7.4854507,3.2195477,-1.1661854,-0.7174324,2.6562467,10.2350445,mohanam
81,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-23,0.009266459,0.21264325,1450.6924236887135,1684.5892752483667,2682.7421111588137,0.06066403226586687,-468.5845,113.03969,-33.606903,8.091192,-8.574452,-5.0992,-7.1416264,-20.180256,-12.275081,-9.791546,-20.747013,-14.691502,-3.8633018,-4.9101644,-8.578546,2.510266,0.5052912,-1.7769045,1.473969,9.639569,mohanam
82,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-24,0.007570463,0.21682796,1538.0185810052228,1739.8888514845432,2800.741397633272,0.0669712503628096,-480.61755,107.64735,-28.017838,7.6618404,-10.610669,-5.5970664,-9.524845,-21.323956,-16.09132,-9.494113,-16.58033,-13.386377,-4.7942166,-3.9692602,-6.923169,7.557576,8.261557,6.017224,6.5775084,10.539774,mohanam
83,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-25,0.008398749,0.21008424,1680.551687776337,1832.1649570222303,3097.2979377297793,0.07716128700657894,-465.22122,99.38414,-30.597723,6.9493747,-13.952247,-4.795038,-8.563063,-20.599722,-16.15406,-7.737779,-16.299,-11.859806,-5.4524684,-4.4195404,-6.8580456,10.780381,11.454933,10.889145,7.439624,8.484973,mohanam
84,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-26,0.010492208,0.20083813,1827.7105626693233,1948.0553637013393,3504.678807686726,0.08191069139415634,-443.06036,89.06883,-26.011774,4.448397,-22.871937,-4.121401,-8.963997,-15.525731,-17.674824,-13.193565,-16.9031,-11.4244995,-4.484317,1.6876011,0.15981461,16.390833,9.068902,6.704691,1.1025597,6.372702,mohanam
85,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-27,0.010573261,0.1963574,1786.2693121992213,1937.260112752981,3453.404117737761,0.07903429155379257,-444.57968,91.716736,-23.489262,5.0226574,-21.353226,-4.8019733,-8.2690735,-18.273466,-17.534014,-14.037445,-17.159649,-10.389183,-1.7137617,1.8079278,-2.5009944,11.302316,6.798277,5.50998,1.3271153,5.1627345,mohanam
86,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-28,0.00961884,0.18626833,1911.1052525040936,2010.9537897065575,3748.219001699158,0.08886189652670279,-454.9619,85.362045,-18.67908,4.838637,-24.41526,-3.4538295,-9.646814,-12.37201,-18.053526,-16.306541,-16.286543,-7.2818365,-0.5005313,6.671251,4.2387886,14.834271,2.611123,2.0507689,2.6195447,7.0244956,mohanam
87,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-29,0.010966721,0.17535728,2177.238573969834,2108.942891184678,4176.883076292812,0.10540299076044891,-437.27515,69.716866,-20.622675,4.4048843,-24.754747,-2.451267,-7.970193,-17.24332,-20.974312,-11.8980465,-8.216043,1.3752121,3.0568788,2.024873,-5.3075237,9.578775,4.8637357,5.663882,-0.8446591,2.863982,mohanam
88,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-30,0.0138982395,0.17390002,2342.914162372209,2162.4260404291695,4521.505992405186,0.11585001753579721,-407.4299,57.703003,-24.212807,4.8270354,-28.881817,-2.6764884,-9.484913,-14.946382,-22.52955,-16.409744,-12.66017,4.584524,7.2055163,9.639085,-1.8515353,10.114766,0.35536993,2.5969946,-2.7250078,4.1994,mohanam
89,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-31,0.013112283,0.19429164,1810.8965498144184,1910.7000134933066,3458.8707513484424,0.07756151134384674,-422.30756,88.96315,-28.658962,7.593972,-16.924862,-2.080436,-7.4160337,-15.305259,-15.988462,-14.241453,-20.283396,-10.905722,-0.5770927,0.75299585,-4.761139,9.784694,5.6146445,4.72366,-0.4525942,4.8629417,mohanam
90,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-32,0.0115788765,0.20278236,1767.3802094473099,1891.346460518869,3375.46292237084,0.0781053478134675,-438.87723,88.42789,-27.342653,8.912112,-16.793402,-2.7269802,-9.09987,-18.775694,-16.060514,-10.402866,-19.449062,-11.569236,-0.5718376,-0.05188834,-6.4018025,7.6535645,6.0186505,4.017149,3.6742976,12.345709,mohanam
91,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-33,0.007787905,0.20862472,1409.875265479219,1705.9035163188948,2635.0090664606714,0.057682946739551086,-486.7542,117.56984,-20.344738,10.429361,-5.9342265,-2.500693,-7.559658,-19.67988,-11.8450165,-8.726215,-16.569654,-11.31829,-4.1665893,-4.0865707,-4.594273,4.7119737,1.0578585,-1.7030078,0.0941901,5.407512,mohanam
92,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-34,0.015833616,0.23212983,1444.9390049002384,1838.5239564008475,2753.791681531782,0.05541274126838235,-427.5762,105.27745,3.1432543,9.27089,-4.471808,3.2532253,-14.802419,-12.071183,-15.250726,-8.543305,-5.953419,-6.226423,-7.1261783,-5.2683825,-1.2058709,1.4623377,-3.751291,-1.9934896,1.1602796,0.5523701,mohanam
93,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-35,0.03845542,0.23856388,1892.050137005609,2112.3182809448117,3938.4511847245067,0.06980305485681114,-281.15268,99.81951,-5.1653423,14.448762,-20.80255,7.9473743,-21.344597,-7.479536,-10.424468,-13.193713,-10.042465,-2.2681015,-8.581803,-7.8550453,-4.744175,-0.0058914986,-7.3441296,-0.9851622,-3.2443693,-3.6381223,mohanam
94,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-36,0.042503163,0.2516325,1867.5680293207224,2105.1952747113414,3869.068270940161,0.07110387843459752,-269.68213,103.113716,-3.6732287,12.368992,-23.508287,7.1059117,-22.30966,-7.8310547,-12.597214,-13.591321,-11.927064,0.2532228,-9.352213,-5.282631,-3.128517,-1.5189562,-6.5300837,0.836269,-3.209441,-1.5919286,mohanam
95,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-37,0.03463509,0.21784808,2005.9235059294163,2183.2784121487934,4309.065610336445,0.07565487132352941,-316.53192,86.19228,-0.92188853,15.101422,-24.340778,10.258192,-24.850758,-16.299576,-8.593299,-9.071709,-10.573705,-3.518975,-10.210382,-5.626338,-2.475197,-4.8487105,-3.6633804,5.810967,-1.3237458,1.7242242,mohanam
96,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-38,0.049149677,0.24702753,2276.213829731814,2291.3183539362117,4863.6705900493425,0.0889692276993034,-243.06915,80.61082,-9.573542,8.5665455,-33.940388,10.517517,-26.412128,-10.728786,-6.433364,-4.46912,-11.98391,-0.6863662,-11.399897,-5.745078,-3.3573275,-5.555872,-8.123111,5.0367956,-3.941863,-1.5932317,mohanam
97,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-39,0.039928276,0.24456817,1844.0073000518814,2089.0374087647374,3831.476831583785,0.0669228757498065,-288.0817,100.926704,-5.478348,16.969536,-16.797796,10.149706,-26.362368,-7.893219,-8.734273,-11.481213,-9.913451,-0.52029884,-11.841324,-6.208694,-3.9601212,-3.7161505,-4.8622518,1.2739573,-3.9163089,-4.5828,mohanam
98,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-40,0.05126842,0.24170655,1681.8059637733165,2014.390076827963,3459.72074620864,0.05881332539183436,-252.36528,111.94999,-12.763563,11.175193,-18.122635,7.941847,-23.556557,-10.601395,-9.367239,-6.781342,-8.481078,-5.88324,-11.31618,-5.1538625,-6.6647534,-5.059118,-9.272073,-0.469568,-3.1309848,-5.7780533,mohanam
99,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-41,0.048288416,0.24452452,2045.762185077781,2161.3180032339174,4271.949168107827,0.07745644773123066,-251.6646,91.28978,-14.38206,9.580143,-26.305328,8.3413105,-24.35696,-11.707913,-7.2406125,-3.279091,-5.7050605,-3.5949945,-11.872501,-5.343057,-3.764755,-6.331237,-8.945569,2.654199,-3.397803,-4.9973674,mohanam
100,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-42,0.038391657,0.23556077,2059.195685311398,2241.86038059668,4485.739542013352,0.07536084437886997,-296.59354,83.93011,-1.993303,13.422464,-22.501925,7.591595,-28.399115,-11.774213,-8.980667,-7.7458625,-10.206975,-1.2989472,-12.839131,-5.7727623,-1.1933728,-5.4712486,-6.2285514,2.3980684,-5.6127305,-3.6411707,mohanam
101,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-43,0.029613726,0.22718683,1895.0586453030107,2094.7361129916353,3920.3262943232394,0.07971266991582818,-327.5931,93.47377,-4.5004377,12.163352,-20.208652,3.4460177,-16.330353,-11.025057,-14.186507,-10.716649,-10.951981,-5.1746507,-2.5640142,2.8828528,0.84049445,3.541841,-6.5678363,-1.7780713,-2.2692716,0.9440997,mohanam
102,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-44,0.037766933,0.236985,2033.01957275692,2122.987041320429,4172.341437088816,0.08258944768285603,-296.4234,88.600914,-8.676551,11.218243,-26.005804,9.188132,-18.536898,-11.045255,-9.507213,-6.336672,-8.7805395,-6.07868,-7.7541714,-3.0551572,-2.227121,-1.6533511,-6.6583533,1.0274866,-5.8309097,-1.2528993,mohanam
103,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-45,0.020896707,0.23673421,1920.8524020249133,2099.6068251696474,3925.617928992115,0.08708412949883901,-356.8114,96.076515,-2.9304488,11.979382,-16.904161,9.230892,-8.630544,-11.722186,-15.529369,-8.627886,-9.492062,-1.8894268,-0.8751863,2.3347254,-5.568813,4.7321496,-3.6322358,1.9037118,-2.0612614,3.1366122,mohanam
104,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-46,0.048660118,0.24760823,2104.68148550383,2185.488551270925,4456.206387262964,0.08375497351489938,-274.128,81.87729,-5.167906,11.614342,-29.034437,16.75337,-20.840582,-13.072355,-6.3939147,-3.8333108,-11.253978,-3.878554,-9.510067,-6.9872475,-5.3052635,-5.5933304,-10.993358,0.7656754,-6.845937,0.55888456,mohanam
105,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-47,0.028279407,0.25533408,2106.441088203296,2181.1115470328123,4341.998744527622,0.09184600546633127,-317.27396,88.000206,-6.9484243,11.235675,-20.69821,8.919417,-15.81699,-12.39157,-13.410167,-4.9581594,-6.85543,-0.072798125,-4.928515,-2.383042,-5.242895,-0.85394853,-3.5840807,2.608451,-4.2561927,1.3645061,mohanam
106,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-48,0.034183774,0.2316345,1967.00263290523,2094.2911311381276,4050.5421735922987,0.08263933400251548,-320.0772,89.06388,-6.2542543,8.562436,-23.259596,12.744576,-12.794576,-14.355169,-11.082571,-7.7208014,-14.536029,-6.0195518,-5.386193,-2.8609233,-5.1348777,-0.050250262,-4.153526,3.5718884,0.1105512,8.3259945,mohanam
107,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-49,0.035645902,0.24333203,2056.7955396757,2178.642876415752,4364.290276400445,0.08685699557372291,-286.67578,91.171104,-7.4172626,11.837685,-24.49663,8.912221,-18.153667,-11.087251,-11.111395,-7.24078,-9.38601,0.4183461,-4.2721868,-0.89805865,-2.9390702,-2.7243714,-7.946948,1.5895611,-5.1541095,0.07337413,mohanam
108,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-50,0.030300146,0.23313127,1931.5579724516965,2097.9877152347904,3992.375858649381,0.08544203814338236,-312.1027,96.43361,-7.0700903,8.552484,-22.768627,6.1114173,-12.179505,-10.99782,-13.930561,-10.212443,-10.262264,0.16580729,-1.7253143,1.5256205,-1.6638178,3.2425525,-4.9071736,0.9226707,-3.9526472,0.04043475,mohanam
109,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-51,0.044261176,0.28036118,2001.4144702162564,2141.33952483035,4251.049294486504,0.08262421693595201,-249.39145,100.533195,-13.26022,5.877183,-27.883696,7.3614883,-20.502026,-10.008001,-9.492092,-7.659306,-7.764119,0.36941385,-8.487714,-2.8381424,-4.3131843,-3.2850368,-4.3226256,3.410801,-8.502666,-2.040327,mohanam
110,carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Evarura/Evarura.mp3.mp3-52,0.028888056,0.23251566,1896.8380953067374,2081.672929090578,3960.001054415393,0.07765712678986068,-319.74515,96.304924,-8.232008,13.622634,-20.578974,4.88328,-20.820827,-9.045482,-11.997033,-11.416702,-12.076879,-5.325243,-8.936244,-3.1776845,-1.4639184,-0.24135643,-2.230134,2.8564434,-5.656184,-2.23726,mohanam
