,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,raga
104,0.04780056,0.2642742,1688.9096267951488,1887.220321358049,3330.8798586251937,0.0721038723877709,-277.58557,108.93149,-22.728235,23.630562,-7.126827,-3.5040014,-8.640243,-14.791749,-12.886825,-0.59383774,-11.170647,-3.5284035,-2.048721,mohanam
105,0.05486878,0.28012428,1756.991750990003,1896.0177074085673,3461.7374006808727,0.07766166190982972,-252.47314,107.03357,-28.95353,24.48716,-8.488424,-8.733737,-8.625369,-13.369887,-12.467479,-0.6954811,-14.910371,-2.850994,-3.4693327,mohanam
106,0.06553945,0.26095513,1919.3859927971612,1982.8258673921437,3784.668781292328,0.08641028625677244,-228.07263,94.47954,-30.504282,19.747355,-12.530271,-4.5007114,-5.8649297,-13.888233,-11.077063,2.0281842,-15.736178,-5.4950914,-3.6551073,mohanam
107,0.06191077,0.27661562,1775.144510496781,1947.525159605001,3587.2533083700173,0.07604791505417957,-229.43571,108.79665,-23.453344,25.38671,-9.429205,-7.525356,-5.4043536,-13.319488,-12.502726,0.6940364,-12.036277,-2.8772619,-3.0968843,mohanam
108,0.044569854,0.27819577,1808.0724921246772,2024.1579246519968,3630.4113807323915,0.08190729005417957,-259.6848,106.786995,-14.607083,23.782589,-6.826854,-4.7030582,-13.8054,-12.919697,-9.296095,2.4146805,-6.6328936,-1.5185941,0.31576338,mohanam
109,0.0338011,0.2660033,2141.263586167919,2100.4087397662056,4245.274329406927,0.12531178949787153,-285.5509,93.19136,-12.314678,28.188192,-13.901982,2.183509,-13.817899,-11.787796,-7.261597,-0.83752894,-2.2445838,5.5015063,4.889028,mohanam
110,0.024579998,0.23760705,1633.922971258337,1911.7158695393534,3251.597879931913,0.05871104661312849,-362.8957,99.32814,-27.046131,12.578096,-13.062627,0.051048987,-32.64322,-16.99735,-10.305255,-6.1499033,-1.7457106,-6.702697,-12.078236,thodi
111,0.024579998,0.23760705,1633.922971258337,1911.7158695393534,3251.597879931913,0.05871104661312849,-362.8957,99.32814,-27.046131,12.578096,-13.062627,0.051048987,-32.64322,-16.99735,-10.305255,-6.1499033,-1.7457106,-6.702697,-12.078236,thodi
112,0.032481764,0.25688398,1885.6825598642151,2084.0365813470844,3875.5194330481845,0.06729224860335195,-310.67932,96.01333,-12.45412,13.55019,-17.141777,2.6127985,-29.893265,-14.796347,-4.821966,-11.463609,-7.078999,-1.2432665,-11.79191,thodi
113,0.047931645,0.28429833,2011.8064129604193,2176.1399032631675,4260.626936758031,0.07594710195530727,-236.92192,96.645164,-11.362767,14.876545,-22.019222,5.1598616,-24.747547,-8.232518,-8.448717,-11.163086,-8.739839,0.75445896,-15.3198805,thodi
114,0.051293626,0.28397316,2174.3466551632137,2251.2266332332283,4614.457162185754,0.08682022520949721,-225.80011,91.64097,-9.939982,11.397104,-23.864214,5.217521,-26.528158,-7.6045456,-7.537205,-11.785354,-10.992765,4.840941,-10.7502165,thodi
115,0.034005318,0.27274,2018.2273599336895,2224.2217227040032,4317.010245722765,0.07760616707402235,-276.846,96.282036,-3.5579116,14.916861,-16.527561,5.624318,-28.593754,-10.961963,-4.732267,-12.368608,-12.450238,4.7221746,-10.954101,thodi
116,0.0417115,0.2987753,1809.1757523453052,2086.201149266445,3809.47625698324,0.06836864961592179,-251.5038,109.11654,-11.500849,12.753906,-17.328842,4.0739064,-23.741995,-13.357704,-7.1048365,-10.27733,-11.36547,1.7766954,-12.489883,thodi
117,0.043728195,0.32463112,1867.3973513803658,2130.289405045604,3993.7836341218576,0.06970419430865922,-233.49583,109.34345,-10.05568,12.965529,-16.742815,4.65473,-26.60683,-9.621887,-6.901866,-12.668667,-11.814441,3.9860275,-12.251783,thodi
118,0.042438317,0.3210306,1932.8874570153257,2133.8487595959496,4131.187123559706,0.0750338250698324,-240.89244,105.700775,-11.472707,14.9221735,-18.664547,5.1561465,-25.100628,-9.82346,-6.714302,-12.488879,-9.113961,3.6739147,-13.295586,thodi
119,0.046545014,0.32633913,2009.8691366354255,2201.25656762376,4295.11615092528,0.07617078386871508,-218.8744,104.083984,-9.686599,13.012892,-18.816813,6.0568614,-26.758242,-7.5049963,-5.515204,-13.261146,-10.700084,5.2094307,-16.834057,thodi
120,0.13394158,0.3147261,2055.796609300057,1914.4067186528557,3767.580824771477,0.11035098190398335,-141.81114,95.91156,-43.043594,25.627699,-11.571427,-23.344265,-3.1219485,-19.325909,-19.757454,13.614584,-21.834665,4.9817576,-10.781243,thodi
121,0.13394158,0.3147261,2055.796609300057,1914.4067186528557,3767.580824771477,0.11035098190398335,-141.81114,95.91156,-43.043594,25.627699,-11.571427,-23.344265,-3.1219485,-19.325909,-19.757454,13.614584,-21.834665,4.9817576,-10.781243,thodi
122,0.15843058,0.31758204,2053.1211352627347,1993.8254346576641,3935.4553150081747,0.11429845422116527,-131.00514,99.81746,-27.451492,31.369663,-4.176034,-3.3463116,0.9093881,-12.815807,-16.380276,20.088812,-15.10395,5.115922,-6.114995,thodi
123,0.15208468,0.30581743,2106.84838883812,2055.9975249478266,4054.6816650100327,0.10829334962098693,-125.04681,98.293144,-28.6721,26.866907,-4.4837885,-4.2170715,3.2667315,-13.501403,-16.732855,18.04577,-20.197449,2.8312945,-12.617576,thodi
124,0.15743695,0.35121685,2133.7544296552837,1991.5872914240797,3927.76122756577,0.11479892798751486,-106.24991,99.45514,-38.22809,26.477413,-7.020326,-11.068361,2.8584785,-14.735219,-14.186442,17.03504,-17.500347,7.189867,-11.477517,thodi
125,0.13981009,0.31594545,1925.3441825070913,1982.0917418040312,3729.251211123291,0.08984607238406658,-142.68555,102.27152,-26.75598,37.68112,-2.5644217,-11.582014,-1.9559782,-17.658142,-16.062391,11.383374,-19.133926,5.2745137,-8.353338,thodi
126,0.13568899,0.3292546,1980.5914181230103,1988.2467355237563,3856.632525685568,0.09166217672413793,-129.76033,103.96778,-31.83429,37.52501,-2.9367514,-13.21636,-0.84582955,-17.57793,-14.796155,14.426955,-20.55197,5.4591837,-10.777729,thodi
127,0.14621724,0.2883505,2204.91428154736,2056.308351533235,3985.639712303062,0.12461506484096314,-136.89194,88.78343,-33.763668,29.700928,-3.8615656,-12.615989,-1.6732987,-15.636686,-21.052176,13.288688,-24.11688,5.122881,-16.103268,thodi
128,0.15940942,0.31221592,2139.182960926398,2022.5256060464537,3912.7187105194707,0.11536733148781213,-122.831184,91.79086,-33.611412,29.006844,-2.8689122,-8.641405,2.016176,-16.603548,-16.927135,16.331656,-22.026327,3.960955,-15.253468,thodi
129,0.16434331,0.3438413,2099.9296292553486,1988.5963701390244,3926.4682112068967,0.12083015940844233,-108.81054,100.00306,-34.243134,27.471224,-7.7713313,-8.683305,-0.23122519,-14.761813,-13.605025,20.026072,-16.362612,6.7428603,-10.519462,thodi
130,0.05251438,0.20407851,1723.0098525522912,1828.2433580747522,3233.8221121867746,0.07333818087267802,-294.92007,94.89965,-45.001087,16.260702,-8.995418,-7.061105,-15.222176,-6.918285,-19.670963,1.7585139,-13.156527,-6.095383,-6.60439,thodi
131,0.07634695,0.20372368,1614.4883558272074,1779.0793395316803,2992.5735709836977,0.06501170060952012,-249.3614,99.241875,-46.803318,13.252582,-8.090032,-10.311954,-15.781469,-7.9664946,-26.71508,1.4525886,-17.139713,-9.177525,-7.8960776,thodi
132,0.0816456,0.20765257,1784.2234895117167,1932.180434533066,3410.546043561339,0.06670518999129257,-231.05655,84.45841,-47.075813,8.498656,-12.349338,-12.778304,-26.553902,-5.516676,-28.508757,3.0327895,-17.326248,-8.47902,-8.801833,thodi
133,0.073182285,0.17910233,1626.5064036170922,1802.949880735324,3111.931182577883,0.058772509312113,-264.34695,91.26918,-48.56691,11.362984,-10.930401,-11.466007,-15.714179,-8.947172,-27.217018,-1.6954194,-18.19681,-4.0738373,-4.758387,thodi
134,0.022935918,0.26890466,1827.341815502782,1836.3975522802311,3278.2551768394446,0.10813955773510062,-338.5838,106.79721,-40.37721,21.100525,0.5205932,7.1798644,-1.58904,-0.1296136,-5.318614,5.708169,1.5592748,3.262764,2.2370656,thodi
135,0.15595458,0.25927278,1778.1769149791703,1814.4277583991297,3216.5472166457043,0.09094389451915634,-141.0845,104.63581,-36.59507,32.122063,3.4386702,-4.640398,-7.432726,7.774754,-20.349365,4.3697877,-5.5931067,4.0378366,1.9821796,thodi
136,0.13360229,0.31788665,1535.7777164483443,1807.8303347931671,2958.5321101610875,0.07424596071981424,-199.65599,112.82527,-13.579042,30.315388,7.9157543,11.162391,-3.661349,1.6406156,-9.349662,7.9462337,1.4378442,0.8668243,0.898676,thodi
137,0.12075683,0.2726406,1787.4867821767325,1924.7110756847135,3463.345724288893,0.08665102554179567,-177.66566,104.845116,-21.415539,27.764482,-2.7622092,6.6855583,-4.0159826,2.6238096,-14.0816,6.3441596,0.41757968,3.0437508,1.1363503,thodi
138,0.14635444,0.29671887,1740.3403874726132,1790.4783716839838,3060.0731628229005,0.08854519398219814,-143.63339,107.695335,-36.634033,31.827684,7.08513,-4.959725,-10.282863,10.937519,-18.356543,3.2174203,-7.5471125,-0.2438392,-1.8639492,thodi
139,0.1443074,0.30752578,1632.7273576041214,1771.722659213323,3058.9231697767514,0.07379962932952787,-151.65936,115.62711,-34.93071,29.433313,1.369452,-4.8047013,-11.314407,5.7118735,-17.685968,6.339588,-5.4109755,-2.857468,-0.31671932,thodi
140,0.02402972,0.26438925,2531.1996146895544,2419.492819954735,5203.376869225281,0.11937947465170279,-278.92496,76.55811,-12.199513,15.179215,-17.62584,13.370569,-24.744322,-10.607889,2.8873284,-18.235386,2.593366,2.99117,-13.261513,thodi
141,0.021108432,0.27415243,2347.8857412386255,2348.909868416326,4973.036595394737,0.11186440293633901,-287.25098,87.63752,-8.800284,20.248602,-17.649788,15.757391,-22.17982,-10.724545,2.5985568,-20.859575,-3.2458782,2.185851,-14.169356,thodi
142,0.02705509,0.27796522,2198.8135243303527,2310.1300808407755,4798.520984000097,0.10671968725812693,-262.63354,93.69657,-9.570724,18.276941,-13.034207,12.205145,-17.427807,-9.790259,-4.4818754,-14.968037,-1.5915886,-1.4729772,-12.457892,thodi
143,0.026119519,0.29049206,2260.4603004666765,2409.9502660896214,4887.678778208447,0.10397480589686532,-267.04504,91.78282,-4.331174,20.967274,-6.124582,9.823623,-20.818844,-6.4661603,-0.56595427,-18.78884,-4.7575445,-3.483253,-9.193928,thodi
144,0.031872835,0.35969263,2030.736183031225,2299.958893832151,4514.064370736987,0.09016536559113777,-238.23897,105.82012,-3.1836252,18.69676,-11.748628,10.750848,-17.4559,-10.4826,-6.4354806,-16.06198,-5.78341,-0.57725745,-11.76128,thodi
145,0.022462174,0.36354858,1779.3365264089227,2130.568068202381,3857.368341688032,0.08360531455592106,-297.51422,115.08195,-2.0864573,25.928263,-9.16431,10.150729,-15.227131,-10.585247,-0.558115,-15.0832405,-5.71748,-0.5999391,-11.675109,thodi
146,0.028691202,0.3737416,1839.329379225988,2097.9586030958767,3968.834334335091,0.08518996105843653,-248.92258,115.75994,-12.927639,20.596523,-14.048885,7.662147,-15.408828,-10.348836,-4.374771,-14.451123,-6.332159,2.672616,-8.954864,thodi
147,0.03333965,0.38409457,1754.5868694126764,2074.5099161246007,3736.527405729973,0.07996550285410217,-245.28761,120.29102,-9.941039,20.555668,-11.155505,7.6082807,-15.821759,-11.735934,-4.797374,-14.718055,-7.8346086,1.3802108,-9.76292,thodi
148,0.03337656,0.37758702,1807.499945549292,2122.697911314187,3845.393414098781,0.08138650711106811,-242.56366,117.12397,-8.2742,20.42715,-9.624225,7.1763725,-15.636838,-10.504889,-6.134009,-14.951382,-7.808618,1.1164963,-9.899168,thodi
149,0.025628464,0.36650893,1751.252634139831,2129.908622086474,3774.568842365277,0.08147154061048761,-279.8376,119.130684,-3.8517847,21.546936,-7.6200414,7.4360995,-13.527199,-9.046441,-2.8723998,-15.3887005,-5.6280313,-1.2242247,-9.977301,thodi
150,0.045215912,0.24041325,1616.2704702997216,1726.4903389973322,3034.8816484858744,0.0720925345878483,-303.13364,110.17661,-29.489594,21.238497,-14.080541,-7.8013096,-19.119808,-20.143534,-15.652954,-7.0772057,-1.5750073,-3.9996178,-8.974705,thodi
151,0.054843843,0.23844917,1679.1295819681357,1809.5785992283738,3257.2136374080883,0.07471194429663312,-276.34616,101.83664,-30.85099,27.45001,-13.090404,-10.228013,-21.105568,-21.83721,-15.873977,-6.91058,-5.0753255,-6.1383624,-9.365344,thodi
152,0.06297759,0.25309223,1800.8429010493119,1770.3740242770737,3451.6957947344235,0.07605433980746903,-250.32938,101.04028,-43.01197,29.571815,-16.575743,-9.468567,-24.101295,-28.130497,-11.434756,-7.4225855,-3.8147993,-6.5568213,-8.050746,thodi
153,0.056238428,0.24469025,1832.372166251696,1737.0147863346228,3377.4629102771864,0.08230146756482198,-280.80923,95.374664,-39.00502,19.915411,-19.567522,-11.147464,-26.498104,-24.860043,-9.591402,-6.4504833,-1.7632153,-6.22994,-4.277372,thodi
154,0.03488031,0.24950337,1461.4724287862794,1752.7636022861616,2874.899282544021,0.0586931447126548,-333.06677,119.08306,-12.906628,20.537558,-7.2410545,-2.6830122,-12.021239,-16.426594,-11.158555,-3.9238832,-7.3522897,-1.434949,-5.983097,thodi
155,0.12950353,0.2775691,1694.372341135241,1870.8958286966122,3468.287361074158,0.07392661268866099,-145.0846,115.486855,-27.088629,33.082,-11.801603,8.02865,-15.101159,-13.443881,-10.546068,-2.7416537,-7.2179565,-5.4681587,-1.8362608,thodi
156,0.115277834,0.29167625,1850.8933786270695,1930.6321763269143,3719.060844681211,0.08523191091815016,-150.86429,108.01503,-25.544306,36.015522,-11.474234,7.357428,-15.223654,-14.620884,-9.610427,-8.501109,-14.775258,-0.664615,1.6000965,thodi
157,0.07075921,0.2737035,1829.6244808412687,1884.8483038303298,3521.420373119437,0.08603727263931889,-231.44379,98.72608,-17.14264,29.187227,-12.472272,3.3160083,-12.272524,-14.92317,-7.051841,-8.959285,-12.303988,-5.7174716,-0.08959644,thodi
158,0.12414526,0.29804072,1791.4488618582568,1904.2579569669733,3703.852603310033,0.07545305848490712,-140.11258,114.10297,-27.819263,33.587704,-13.388926,8.030555,-19.356388,-20.315535,-4.6072946,-9.107394,-9.972382,-0.3807542,-4.475174,thodi
159,0.12492557,0.30244815,1948.5413182395455,1961.1731381099837,3922.4179483419603,0.087411036063274,-145.19865,103.82238,-26.046724,31.985107,-17.36131,2.6401412,-21.347294,-18.413828,-6.0965586,-5.5512123,-11.182832,-4.5882206,-4.5582166,thodi
160,0.08041955,0.22166389,1551.1353514160003,1786.352318269433,2909.7074053973975,0.07212163494098298,-311.2709,89.81944,-20.317547,19.815517,-8.794115,-25.768147,-14.182677,-16.893658,-14.679205,-7.465506,-11.084941,1.1852578,-3.8221493,thodi
161,0.08373284,0.23686528,1379.5906691924522,1863.0273577070272,2513.5098011501063,0.05640101949496904,-303.78842,104.028206,-4.1744046,34.43163,2.6002898,-22.447044,-14.729476,-10.903712,-13.452012,-14.231282,-19.341341,-0.7557588,-3.7253032,thodi
162,0.08437383,0.23113245,1495.1663921208574,1745.6406681687988,2850.541096501306,0.06846217105263158,-287.5715,102.572174,-27.332668,29.604126,-9.20104,-24.877579,-15.712601,-20.111244,-17.354305,-8.456318,-11.08336,-1.6874173,-5.5880065,thodi
163,0.07302826,0.24963935,1457.9555579113685,1840.612750427195,2810.658004335575,0.06011074762964396,-288.78696,104.75999,-17.774197,34.70026,0.11739555,-25.190174,-16.159817,-21.954636,-12.415481,-12.239865,-19.16516,-1.7237779,-3.1225812,thodi
164,0.016760452,0.21835358,2031.2014712042344,1724.8947039101133,3527.7370015903152,0.11549401061822756,-372.20062,88.84038,-54.77848,31.741686,-31.565744,-29.010008,-5.0856967,-6.991607,-5.8942714,-16.424809,-11.592514,-1.284133,4.7016754,thodi
165,0.029165333,0.19199012,2431.206799482719,1865.3161380065317,4046.275532725426,0.14792163010352166,-352.39502,51.056194,-35.732204,25.946821,-42.144554,-24.151787,-6.1770625,-1.331214,-13.340388,-11.168578,9.121905,25.416965,24.334566,thodi
166,0.12996605,0.25407475,1483.7614694086967,1847.9514860989218,2884.624223738632,0.06162698940595975,-188.65591,115.106186,-15.537767,19.0017,-11.985915,-3.992108,-15.336963,-10.631175,-21.578663,-1.6270177,-3.6823983,2.7133005,-2.4284744,thodi
167,0.11816862,0.25355378,1540.0356930896432,1872.73232386433,3069.664771490422,0.060479981980456655,-206.61407,107.8286,-15.875132,23.59371,-9.605449,-1.2721332,-17.065733,-7.514827,-19.5697,-4.1333838,-2.6513512,1.8539212,-1.9623222,thodi
168,0.15918857,0.42704824,1474.894967583939,2017.2039072572618,3003.298506131482,0.04816448577786378,-159.39508,125.04214,2.3533611,13.213438,5.364852,20.590704,-7.1518464,0.48313814,-11.524689,-1.107689,-1.1696076,0.20825224,-9.479042,thodi
169,0.14262418,0.42005804,1518.0345559689488,2045.697488032467,3075.7897344536086,0.04661423060178019,-178.17015,122.1797,0.98561263,11.203298,6.139306,18.691816,-7.0774627,0.2542552,-13.734523,-1.0875882,-0.50770116,0.8183324,-9.432943,thodi
170,0.0060351547,0.2875244,2039.025351600662,2193.4305934133536,4438.114829993469,0.09606895801083591,-441.69437,94.77519,-16.135384,26.955854,-8.023243,7.182701,-12.153714,-10.491944,-5.8484077,-4.5519614,-2.5791934,3.7968402,-6.619263,thodi
171,0.008200212,0.28771254,2010.9443645354725,2090.5940903802843,4165.233146738342,0.08777384566079721,-401.16403,94.98797,-25.982748,25.566763,-12.981159,2.7469225,-13.788877,-14.937934,-5.50816,-1.1930782,-3.0658371,2.6977043,-9.942604,thodi
172,0.008524982,0.26877314,1952.6785661476345,2093.482844487287,4082.775312016254,0.08151538010352168,-407.78918,93.14221,-26.832037,24.62408,-12.110501,4.4988585,-9.851317,-13.67654,-6.190689,-4.2680626,-3.9618638,2.628854,-7.813478,thodi
173,0.009376194,0.25604114,1917.5749084583592,2039.678219082076,3980.7842620755127,0.08107131627321981,-401.9618,98.21459,-26.631918,22.429552,-18.5066,2.4323716,-6.713757,-17.25772,-8.224462,-6.0522847,-4.7129126,3.6233091,-8.109832,thodi
174,0.009012367,0.27950588,1785.9150055354203,2022.262743124499,3895.5764439821983,0.06892550914280186,-393.50275,107.074905,-22.339586,35.188854,-4.8398547,-0.27431208,-11.868805,-21.541237,-7.0856776,-4.6136956,-6.5844755,8.112923,-10.368681,thodi
175,0.0054753167,0.21660385,2261.3228424794156,2067.3652348201836,4377.956860427148,0.11541237845878483,-446.66156,71.85088,-39.483154,27.045137,-16.35736,4.760917,-4.8824334,-7.712702,-10.1879635,-10.29934,-5.7058454,3.3597064,-7.854098,thodi
176,0.008595254,0.20001894,2510.128273213245,2070.672684385897,4599.047190190838,0.13645987023510062,-421.8091,53.328247,-40.49968,25.335863,-19.536114,6.5948844,-5.0415792,-10.92128,-13.460057,-14.512367,-1.2307129,18.052708,12.836875,thodi
177,0.009300628,0.2595191,2158.6345898301006,2341.968634041079,4588.680586209607,0.09116800503095976,-434.1398,83.02184,-0.8677152,41.37575,-4.958251,0.5815721,-6.2912045,-4.937169,-9.266866,-12.243867,-9.030803,-1.9752059,-10.430108,thodi
178,0.019451289,0.30191675,2045.1262979594833,2165.603638282672,4154.749876795908,0.0894748935758514,-293.89944,101.56049,-16.577034,24.493412,-9.652498,3.951438,-7.20062,-7.4656754,-3.9352589,-0.20733742,-4.576042,5.9307265,-9.577423,thodi
179,0.018209266,0.3100396,2024.8851901187945,2176.349658373033,4133.908336155186,0.0849068939870356,-307.10028,100.662865,-9.618989,35.461826,-8.560454,3.41781,-3.4424882,-7.7262115,-6.277412,-2.036173,-11.758241,5.8894706,-7.464465,thodi
180,0.022334034,0.2231773,1617.8722797307473,1918.5654975620528,3211.4525518002715,0.055088315217391305,-377.86877,99.06563,-17.928535,7.770649,-13.216827,1.8343976,-25.36366,-16.134958,-8.927702,-5.796726,-5.109759,-4.4037795,-10.6799,lalitha panchamam
181,0.022334034,0.2231773,1617.8722797307473,1918.5654975620528,3211.4525518002715,0.055088315217391305,-377.86877,99.06563,-17.928535,7.770649,-13.216827,1.8343976,-25.36366,-16.134958,-8.927702,-5.796726,-5.109759,-4.4037795,-10.6799,lalitha panchamam
182,0.03954877,0.26987797,1654.9956063906516,1997.3574046509493,3521.867718240489,0.05531334918478261,-283.39905,113.25719,-10.444586,18.4117,-14.976089,7.432712,-23.177225,-7.502288,-13.18545,-14.498288,-6.2759166,-3.0570796,-11.456524,lalitha panchamam
