,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,tonic
58,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Parama Purusham/Parama Purusham.mp3.mp3-3,0.034345236,0.26146626,1748.0814715940314,2086.352193947155,3682.2819004117887,0.059954474954044115,-294.43033,108.659294,-4.9216905,16.431086,-11.61681,7.244691,-22.941149,-7.0680237,-12.383048,-12.897937,-8.728431,-0.571323,-11.076573,-6.4821,-5.839251,-5.2665777,-7.162215,-0.4272636,-3.1925726,-5.301969,138.591315
59,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Parama Purusham/Parama Purusham.mp3.mp3-4,0.03931537,0.27881703,1886.3797774612158,2088.8135164324417,3917.8471426476635,0.07376221458978328,-272.50485,103.82124,-7.444044,11.309849,-22.045122,7.1890078,-22.017454,-9.806999,-8.082351,-12.181825,-9.290816,1.076781,-10.727565,-5.1523337,-2.7241225,-4.895146,-8.423838,3.3807142,-4.558655,-2.8337,138.591315
60,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Parama Purusham/Parama Purusham.mp3.mp3-5,0.031021737,0.26759285,1531.1726050861657,1895.5860658008532,3094.005716258082,0.05511095770474138,-318.04214,120.92775,-8.167245,17.53188,-8.602545,6.621214,-14.785574,-5.624773,-14.125567,-12.33486,-8.528356,-1.9097656,-7.194833,-3.634694,-6.1134663,-2.3097749,-7.6044803,0.16099033,-2.039823,-1.1805265,138.591315
61,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Marubari/Marubari.mp3.mp3-1,0.028391812,0.20782363,2040.631906940938,2103.246031619243,4115.416781304421,0.07413579509723298,-353.25555,69.6488,-19.484705,15.948777,-23.982798,3.1836119,-26.272131,-15.468952,-7.4670343,-6.352644,-10.148369,-5.894627,-10.96654,-9.026812,-0.39079016,-8.566544,-6.9405727,2.5794396,-3.0570247,-2.3254447,137.793088
62,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Marubari/Marubari.mp3.mp3-2,0.03735459,0.24476871,1867.1206707745143,2101.1285563797087,3901.588907625653,0.07059518914473684,-291.8439,96.49095,-5.8839927,15.513007,-18.298664,6.4437857,-18.777288,-8.785717,-10.74639,-7.3427596,-7.403075,-3.3497746,-12.252773,-8.658107,-2.6217923,-5.355763,-4.6218457,1.4470115,-7.0873885,-4.875164,137.793088
63,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Marubari/Marubari.mp3.mp3-3,0.046999052,0.23741882,2040.8292553647466,2167.4162434444006,4335.657116207914,0.07651333174100232,-263.88763,89.873245,-7.782544,13.953707,-26.538439,10.413556,-20.177492,-10.49904,-7.1643405,-5.4849806,-8.555709,-2.991112,-12.388172,-7.246869,-0.7983457,-5.346175,-8.941117,2.1472993,-5.1743474,-2.4803793,137.793088
64,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Marubari/Marubari.mp3.mp3-4,0.04066913,0.24169673,1967.440573956573,2157.041316217749,4191.84965245864,0.07448481037151702,-273.99924,94.40889,-8.076092,14.999308,-21.046581,8.294428,-22.321407,-8.803899,-9.008916,-6.292541,-9.390238,-2.91462,-12.683803,-6.2805934,-1.6694475,-5.775919,-7.0945435,1.1071751,-6.0153255,-4.184096,137.793088
65,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Marubari/Marubari.mp3.mp3-5,0.03456074,0.23212734,1731.9700272670273,2036.060540021487,3530.7849824116493,0.0639162712696335,-307.0192,101.585526,-9.010526,12.617008,-16.25338,5.2802587,-20.208775,-9.085477,-13.064843,-2.7594812,-5.4633584,-6.865325,-12.903577,-8.9564495,-4.3528,-7.4346447,-8.284506,0.42156717,-5.1425304,-3.5484064,137.793088
66,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-1,0.024530882,0.23022094,1561.8735125346623,1897.9889723436302,3035.748309911958,0.05715479422648994,-376.4643,100.551605,-21.386688,8.439704,-6.3806553,-1.3103577,-24.56042,-16.783522,-9.030125,-3.9838765,-4.659057,-4.403813,-12.380277,-5.655556,-5.79096,-6.1892257,-12.74349,-1.6115783,-1.1464494,-3.3607953,138.591315
67,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-2,0.02655555,0.23363669,1587.1578433013758,1870.9394893559981,3067.381451964009,0.05778668760884288,-349.75552,104.61086,-27.050879,12.526455,-8.997723,-1.194064,-28.73735,-15.202221,-6.938869,-3.483649,-3.148642,-5.7570176,-12.008984,-2.9623466,-6.8724647,-9.66307,-14.333625,-2.6168375,-0.5653551,-2.2800066,138.591315
68,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-3,0.033793617,0.22913669,1804.25550786994,1953.5937372450348,3501.974657371686,0.07439127352215558,-325.29727,83.0459,-38.590992,2.4324017,-19.026718,-2.7984664,-22.326172,-17.69753,-10.538518,-1.3560305,-5.803729,-4.4223723,-16.759104,-12.493213,-5.846626,-7.5202847,-12.296394,7.4868193,-2.4032638,-4.237381,138.591315
69,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-4,0.024594711,0.22644585,2018.7441243846738,2075.791215072081,3919.5179658777574,0.07363938842395511,-354.07242,77.45357,-24.492126,9.889504,-18.01157,-1.2007775,-32.073837,-18.384937,-6.262414,-11.265288,-10.991199,-3.5985742,-14.377783,-6.8786464,-5.4099727,-9.4264965,-7.7261105,4.6822042,-7.253071,-2.6679568,138.591315
70,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-5,0.031861994,0.23751482,2061.974986699423,2107.779176355364,4180.633053617212,0.07640675642172988,-328.08093,72.52759,-28.213331,-1.3334148,-28.523361,0.432338,-30.119274,-19.504206,-5.304866,-5.3558545,-12.484866,-5.8880763,-10.513732,-9.383897,-6.1625037,-10.8926115,-11.076188,3.5012887,-3.6297812,-0.21885638,138.591315
71,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-6,0.05093309,0.22896625,2228.182094277706,2181.401970182621,4610.580453784104,0.08338309367743808,-296.55292,54.28061,-36.306496,-14.113017,-41.059387,4.1986213,-29.220497,-18.473381,-2.0753398,-0.24606068,-13.113529,-7.4908404,-13.710467,-9.777661,-5.0891685,-8.366858,-13.55314,5.6766653,1.4069165,4.6410537,138.591315
72,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-7,0.034469906,0.21996495,1796.4415119342043,2025.9757007878452,3634.748854504281,0.06300113075657894,-323.90305,86.77466,-29.808962,-0.21774499,-21.220518,-2.2900715,-29.761362,-16.94137,-7.5703826,-5.4586368,-7.443615,-3.5088716,-15.162694,-7.772376,-6.8541927,-10.7629385,-13.497949,-0.9217862,-2.0008285,-2.5684445,138.591315
73,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-8,0.015341044,0.23231864,1358.580083863843,1757.1107246397419,2481.859992532169,0.047967774949206655,-430.15518,118.81851,-17.200665,14.426833,-0.55991113,0.86206293,-16.089115,-18.8546,-6.283907,-8.215631,-7.782707,-5.4465785,-7.3449807,-4.8528695,-6.973479,-1.5145233,-8.563768,-1.201572,1.3404181,0.36638856,138.591315
74,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-9,0.011436444,0.20264708,1456.8097903038617,1791.2106593411377,2668.933861322078,0.055472642644640094,-473.18558,102.894516,-23.09942,6.673792,-6.9222136,-5.526712,-7.178947,-19.877916,-10.830418,-13.898383,-21.186928,-9.866241,-0.54895645,-7.362415,-11.735546,3.60227,-0.45874184,-0.17459655,2.1806142,11.981672,138.591315
75,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-10,0.010171994,0.20539318,1675.129706013744,1880.9998892232409,3108.481203439435,0.0692775478303986,-463.0214,91.08927,-26.990683,6.514261,-12.615062,-5.127282,-8.405176,-17.908445,-13.695839,-16.535973,-19.281078,-7.1224785,-1.897438,-9.827046,-10.290824,15.394162,12.593778,17.227018,9.913175,8.891114,138.591315
76,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-11,0.009170903,0.17586896,2021.3027109431075,2089.687066301107,3933.1345502068016,0.08897886482923761,-454.50604,75.77835,-21.201721,5.8224764,-22.467592,-4.4285426,-6.186306,-15.756976,-19.542711,-19.683884,-15.797174,3.9057748,7.4154487,4.0317087,-0.7482568,7.877148,-5.0481877,8.466183,5.205718,10.850307,138.591315
77,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-12,0.00963845,0.18234801,2159.61330722695,2138.6045381228346,4144.6874376421,0.09866625900977168,-449.0177,69.03268,-20.681107,7.1010423,-21.236908,-5.483872,-7.397281,-16.348125,-17.698421,-18.611425,-13.02629,6.4510374,7.291341,0.699605,-3.9723055,7.2611914,-1.1981777,11.102935,3.2302964,10.568977,138.591315
78,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-13,0.0075539974,0.22701667,1401.7887595912712,1777.2645971998845,2568.90529951444,0.05461569393382353,-492.031,113.51211,-11.480086,8.938628,-4.023355,-1.1787229,-7.3950195,-17.893398,-10.462211,-11.814861,-13.053396,-5.08965,-1.635441,-6.8548007,-7.4809027,3.6584978,-0.033971637,0.6235045,1.439397,7.7376795,138.591315
79,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-14,0.039565887,0.2579602,1859.703492776702,2117.5992782308986,3918.1221409847863,0.06607764276557662,-278.11566,100.29233,-7.372308,14.16816,-15.775176,6.480284,-22.418749,-8.683894,-10.410512,-13.387931,-10.004038,1.5359957,-13.631994,-7.444446,-3.0470567,-5.383652,-7.6964703,2.1495287,-4.897417,-6.291364,138.591315
80,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-15,0.04360625,0.25476795,2138.9014569757883,2303.7173314656056,4639.409446125798,0.08014558490953948,-250.27182,89.07585,-5.4148555,12.004484,-18.278494,9.137975,-26.226318,-9.3372345,-7.1532207,-11.521642,-13.40201,2.3244507,-10.121225,-5.528285,-2.618819,-5.6267657,-9.9133005,3.4725263,-6.169637,-4.3554482,138.591315
81,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-16,0.0374979,0.25786453,1671.4847546692104,2058.389233994877,3474.712322223297,0.05743294825125774,-296.9914,109.768234,-4.071266,11.507008,-7.8913274,7.4303827,-20.469475,-4.656298,-12.655659,-12.087112,-10.013345,-1.2999606,-10.492228,-8.563304,-6.2976956,-4.1764307,-5.2406597,0.6140376,-3.0992088,-6.8652043,138.591315
82,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-17,0.026223455,0.24493463,1741.5311793730643,2082.3362777873926,3565.345107512577,0.06286035307420666,-333.37317,105.767975,-3.259792,11.393839,-7.8426576,6.000114,-14.973599,-7.769427,-14.123783,-11.139628,-9.007285,-1.6105475,-8.800947,-7.5587187,-4.732379,0.703426,-2.107568,4.0807424,-0.65118146,-3.0498776,138.591315
83,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-18,0.03432897,0.25063685,1991.8395293459314,2189.1530519498488,4176.708077351006,0.08121587322223298,-291.52405,94.35502,-6.2860227,9.010063,-19.727705,5.6795316,-17.86134,-9.411988,-14.165215,-13.142796,-11.168021,1.7723294,-4.48423,-2.7933164,-2.7545896,-3.107602,-9.591763,2.1477923,-3.6526144,-0.24088404,138.591315
84,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-19,0.03153207,0.23258491,1974.9341194441454,2183.1737851757784,4140.724961602651,0.07966297255950078,-305.81097,94.20125,-5.9854927,7.1152086,-19.192852,6.341066,-15.455073,-10.956508,-14.3308525,-10.985437,-12.328516,2.5231998,-4.508714,-3.578888,-2.135336,-2.633714,-8.695248,0.45223668,-3.4673047,-0.05961264,138.591315
85,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-20,0.03932047,0.2656819,1884.017092353955,2127.616129047766,3902.030571621638,0.07421988377999227,-270.22348,103.70726,-8.558504,9.605124,-15.908037,5.510083,-19.156303,-6.1149693,-11.8058,-14.711942,-11.144383,3.5786638,-7.4307857,-5.408264,-5.4393454,-3.318121,-6.444452,2.9299476,-5.1900206,-3.1526375,138.591315
86,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-21,0.041803744,0.28021744,1781.7346160633651,2055.1250692872986,3650.1820945149234,0.0689553653492647,-278.44775,107.649155,-7.4017816,5.313848,-18.918161,4.6016836,-18.76675,-5.1482987,-11.46478,-13.092837,-9.070317,0.45311838,-8.727001,-7.1417255,-6.321463,-3.166365,-5.8495336,3.0595932,-4.9036107,-2.3082635,138.591315
87,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-22,0.03792716,0.27946672,1761.215685928293,2004.264754027568,3594.882428904436,0.07130417956656347,-280.98984,111.29753,-12.550635,7.9394646,-20.738813,5.856756,-14.572255,-9.075716,-11.041426,-10.529495,-8.68751,2.4850628,-8.284758,-8.93768,-7.649233,-2.9892435,-8.292096,5.790682,-6.48022,-3.575119,138.591315
88,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-23,0.03984642,0.29167652,1895.8847203862092,2107.3873396886943,3959.4593910240906,0.07223803635352168,-263.69882,106.3087,-9.5412035,9.0960655,-17.232597,7.815425,-21.780481,-10.01608,-6.641157,-10.931276,-9.472925,3.8556728,-11.538674,-6.4845905,-5.690173,-4.921793,-7.8610053,5.6100616,-6.43573,-3.6029181,138.591315
89,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-24,0.023584865,0.27698278,1782.6809195994256,2040.6732099872268,3618.1906212963186,0.07579678278589397,-321.10318,110.897385,-11.072084,10.360069,-13.36601,7.783866,-8.766658,-6.4413147,-12.047204,-11.653219,-12.982174,-0.4210809,-3.6646924,-4.7546673,-8.290595,2.4150307,-3.7977915,3.2792873,-3.1357996,1.8420969,138.591315
90,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-25,0.043993935,0.24969336,2012.475441750215,2201.1427412993166,4344.115398395173,0.07817242979634288,-256.64023,94.93094,-7.0144897,12.022776,-22.542814,10.478139,-22.06122,-8.829978,-7.8606176,-9.059304,-10.546317,0.53088707,-11.117061,-6.1302576,-3.6003327,-6.6663165,-11.116961,1.672102,-5.555524,-5.953124,138.591315
91,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Aparadhamula/Aparadhamula.mp3.mp3-26,0.030863235,0.2703781,1597.1839838105534,2031.1058883756477,3304.346104905312,0.05767769088818974,-321.71393,117.038994,1.0282938,7.7722397,-16.394434,7.9839883,-13.032392,-12.859757,-11.413981,-9.153066,-12.344126,-1.0120066,-6.265678,-10.85174,-0.8335131,-5.29171,-3.1386902,2.0081434,-3.7304661,-2.565556,138.591315
92,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Sadabalarupapi Shlokam/Sadabalarupapi Shlokam.mp3.mp3-1,0.022822013,0.22752501,1625.4445678652664,1919.3258163057399,3181.318263003701,0.06002382449690402,-380.41937,99.77068,-21.781145,14.619903,-12.575679,0.8221427,-16.434687,-9.316289,-14.836118,-7.9607167,3.3898158,-5.336638,-14.641596,-4.8377256,-10.950434,-3.5457013,-9.708509,-7.54615,-2.8903604,-2.0051277,207.652349
93,D:/carnatic/Ashwath Narayanan at Arkay by Ashwath Narayanan/Sadabalarupapi Shlokam/Sadabalarupapi Shlokam.mp3.mp3-2,0.015190419,0.22140843,1484.9123749428888,1891.9724177049552,3064.3358005987147,0.04436970648364486,-416.81973,101.76842,-20.268997,45.63549,3.5982246,0.68803906,-20.65875,-6.745205,-12.462166,-18.493042,-8.417638,-7.5330386,-12.1609535,-3.1975017,-12.015992,-2.1780808,-2.6122298,-7.475074,-2.1084569,-6.17804,207.652349
94,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Hiranmayeem Lakshmeem/Hiranmayeem Lakshmeem.mp3.mp3-1,0.033964023,0.2593473,1707.689916587181,1742.5293297648934,3079.264713440886,0.08406147203947369,-292.99655,111.07143,-53.83389,-1.5875297,-11.144873,-14.179672,-12.187902,-16.88941,-12.936645,-2.183489,-15.404693,-4.687863,-1.5502504,-7.0040402,-5.591579,5.257702,-15.763416,-1.3131874,-8.4877825,-8.919676,147.682975
95,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Hiranmayeem Lakshmeem/Hiranmayeem Lakshmeem.mp3.mp3-2,0.042809702,0.24472724,1623.1786035517823,1747.989493149528,2893.665835731908,0.076407323311726,-272.36795,119.40113,-45.525665,-0.31139562,-5.9457145,-8.818425,-7.3057933,-11.428749,-11.638825,-1.0358361,-15.228718,-1.4284844,-1.8034452,-7.869798,-6.567841,4.2127476,-13.807693,0.16885036,-8.950916,-9.312869,147.682975
96,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Hiranmayeem Lakshmeem/Hiranmayeem Lakshmeem.mp3.mp3-3,0.07669035,0.24605668,1649.2715121376316,1721.5201310441164,2843.69530456354,0.07765863849651702,-217.73602,119.45095,-49.489834,-4.4804635,-8.243632,-5.997053,-10.692729,-12.409737,-10.211674,5.0839214,-9.03379,1.5111942,-4.432796,-6.7622643,-6.730647,2.868566,-15.052047,0.48636526,-6.892537,-11.213539,147.682975
97,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Hiranmayeem Lakshmeem/Hiranmayeem Lakshmeem.mp3.mp3-4,0.041887615,0.2591236,1690.7367960224776,1729.7760100059097,3042.3399367199595,0.08349798338332043,-261.82224,119.172676,-50.915066,2.465227,-7.072246,-7.786538,-7.2180357,-12.607376,-10.815046,-0.051489107,-13.913145,-0.73779666,-2.4979703,-8.849901,-6.206199,4.896374,-13.737601,2.092787,-8.512653,-10.356675,147.682975
98,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Hiranmayeem Lakshmeem/Hiranmayeem Lakshmeem.mp3.mp3-5,0.06863495,0.2458116,1585.434309079515,1667.826725968384,2700.67533605239,0.0785382628071788,-231.01372,120.60752,-48.702106,-3.7991974,-10.737307,-7.7614465,-10.16417,-11.361804,-11.065834,0.050636128,-12.303241,-0.48506424,-1.966686,-8.505459,-8.967801,3.9166234,-10.348974,2.4740489,-6.0771136,-9.168558,147.682975
99,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Hiranmayeem Lakshmeem/Hiranmayeem Lakshmeem.mp3.mp3-6,0.06470582,0.23724301,1723.006716979256,1748.0766209775593,3046.752410038337,0.08570677577157508,-235.31937,109.27435,-50.93353,2.6279833,-8.508614,-9.334249,-9.93412,-9.051016,-9.902484,1.7117283,-12.645898,1.6810768,-2.8921857,-7.3439436,-8.814579,-1.075121,-14.272304,0.68229526,-10.287698,-14.394294,147.682975
100,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Hiranmayeem Lakshmeem/Hiranmayeem Lakshmeem.mp3.mp3-7,0.05785497,0.2578059,1661.7522796592027,1704.7648133476025,2924.573982167908,0.08667785833494582,-239.02853,118.70905,-48.05631,1.1291009,-9.923136,-5.891546,-6.5077477,-11.116366,-11.045067,0.7940092,-9.398456,0.044803035,-2.9532857,-7.3338723,-8.848473,0.28474808,-10.830053,-0.08554935,-6.5931907,-10.688151,147.682975
101,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Hiranmayeem Lakshmeem/Hiranmayeem Lakshmeem.mp3.mp3-8,0.030428004,0.25663304,1674.3414850336749,1761.4219374928468,2987.1299670527155,0.08407797523961662,-291.3912,120.27828,-48.24298,-3.533491,-14.160222,-2.9215107,-8.359164,-9.344059,-7.9065337,-1.3502531,-10.364213,-0.3234487,-1.9918065,-3.3402321,-5.8696837,1.1338595,-10.269149,-0.2817664,-10.432137,-8.57537,147.682975
102,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Niraimadi Mugam Thiruppugazh/Niraimadi Mugam Thiruppugazh.mp3.mp3-1,0.097238265,0.27482358,1757.063116177758,1760.5294331165005,3125.3561013992357,0.08626119418779024,-168.42097,115.21886,-51.757732,1.0088382,-11.167943,-4.714883,-14.419774,-9.839985,-14.93233,-1.1642172,-7.7179413,-0.65737695,-3.1749036,-5.06506,-8.507621,-0.85503197,-10.953885,-0.31655526,-3.322876,-7.897195,147.682975
103,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Niraimadi Mugam Thiruppugazh/Niraimadi Mugam Thiruppugazh.mp3.mp3-2,0.10615507,0.25714904,1637.0858420702068,1677.5338606287485,2850.12441695067,0.08129566918900184,-165.94472,123.7762,-48.880943,1.5711725,-10.38417,-3.6988106,-11.754021,-7.0286913,-14.361826,1.8843441,-4.6575675,-0.27586234,-2.4973245,-2.3600507,-8.284122,-2.2454476,-9.723494,-0.63153857,-4.5847673,-10.831552,147.682975
104,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Evvari Bodhana/Evvari Bodhana.mp3.mp3-1,0.05628819,0.28430676,1899.6075935543965,1845.0620872347613,3388.3795109326625,0.0894134804929373,-239.27869,99.19196,-54.216156,6.229881,-5.617068,-15.18099,-22.408031,-19.314972,-17.928663,1.8856757,-17.59132,-4.6361623,-1.8655183,-6.0425715,-8.550231,7.401999,-17.521542,0.6809458,-5.6816483,-8.362165,147.682975
105,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Evvari Bodhana/Evvari Bodhana.mp3.mp3-2,0.06303704,0.2839721,1895.4967764669384,1833.308183934797,3498.9246758145077,0.09582538427583204,-210.77737,104.57333,-50.592987,10.262793,-9.54639,-3.4615395,-13.310142,-13.2865,-16.202597,4.6452303,-6.865374,0.17202261,0.7734833,-1.9064858,-6.94267,3.33948,-11.895988,-0.052563764,-2.5187268,-6.507139,147.682975
106,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Evvari Bodhana/Evvari Bodhana.mp3.mp3-3,0.101674825,0.3089009,1892.744605876748,1825.8026303327476,3501.5829930733603,0.0959742873814822,-143.94284,109.07537,-51.69558,6.5683208,-14.429925,-3.2215617,-14.282154,-11.511626,-17.087276,4.627099,-6.177968,2.6390605,-0.5450288,-2.4553769,-4.6079593,3.7477667,-16.07568,-3.3318381,-4.01574,-8.5405035,147.682975
107,D:/carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Evvari Bodhana/Evvari Bodhana.mp3.mp3-4,0.09457049,0.2690803,1941.3445195939742,1843.796749547769,3575.9156692859738,0.10183867901266612,-172.82797,101.91449,-50.134403,10.8832,-18.525137,-5.834562,-11.14384,-8.987874,-16.031351,-0.18579984,-8.45374,0.2954957,-0.06649983,0.03540536,-2.9621348,-2.0869563,-13.220276,-2.346792,-4.315395,-9.443474,147.682975
